"SettlementPoint","Month","Weekday","Hourend","NormAveragePrice"
"LZ_CPS","03","Thursday",8,1.07722384950538
"LZ_CPS","03","Thursday",9,0.983359331830474
"LZ_CPS","03","Thursday",10,0.984908483660067
"LZ_CPS","03","Thursday",11,0.98303072386662
"LZ_CPS","03","Thursday",12,0.987091379419948
"LZ_CPS","03","Thursday",13,0.982326563944078
"LZ_CPS","03","Thursday",14,1.03715714991271
"LZ_CPS","03","Thursday",15,1.10365331859813
"LZ_CPS","03","Thursday",16,1.22617714512051
"LZ_CPS","03","Thursday",17,1.27058616423552
"LZ_CPS","03","Thursday",18,1.19700145232984
"LZ_CPS","03","Thursday",19,1.36524872982264
"LZ_CPS","03","Thursday",20,1.30375209658727
"LZ_CPS","03","Thursday",21,1.18575836556658
"LZ_CPS","03","Thursday",22,0.940687240524404
"LZ_CPS","03","Thursday",23,1.37125756116167
"LZ_CPS","03","Thursday",24,0.981458100039609
"LZ_CPS","03","Tuesday",1,0.587785921192258
"LZ_CPS","03","Tuesday",2,0.523605038314026
"LZ_CPS","03","Tuesday",3,0.495592387776013
"LZ_CPS","03","Tuesday",4,0.507690181753711
"LZ_CPS","03","Tuesday",5,0.57295569443684
"LZ_CPS","03","Tuesday",6,0.781621782286639
"LZ_CPS","03","Tuesday",7,2.38545553148164
"LZ_CPS","03","Tuesday",8,2.18978414302513
"LZ_CPS","03","Tuesday",9,1.30218151384076
"LZ_CPS","03","Tuesday",10,1.00632787628963
"LZ_CPS","03","Tuesday",11,0.881157425151418
"LZ_CPS","03","Tuesday",12,0.877152638179491
"LZ_CPS","03","Tuesday",13,0.87200064660623
"LZ_CPS","03","Tuesday",14,0.950198283886208
"LZ_CPS","03","Tuesday",15,1.00019554623886
"LZ_CPS","03","Tuesday",16,1.08955235554999
"LZ_CPS","03","Tuesday",17,1.16699909527273
"LZ_CPS","03","Tuesday",18,1.06493960228502
"LZ_CPS","03","Tuesday",19,1.2378337648387
"LZ_CPS","03","Tuesday",20,1.17805397597649
"LZ_CPS","03","Tuesday",21,1.00601500230745
"LZ_CPS","03","Tuesday",22,0.860174010079757
"LZ_CPS","03","Tuesday",23,0.779786254924506
"LZ_CPS","03","Tuesday",24,0.682941328306491
"LZ_CPS","03","Wednesday",1,0.699189064869711
"LZ_CPS","03","Wednesday",2,0.627346189033252
"LZ_CPS","03","Wednesday",3,0.604532710232714
"LZ_CPS","03","Wednesday",4,0.608645011132382
"LZ_CPS","03","Wednesday",5,0.673242404431331
"LZ_CPS","03","Wednesday",6,0.825911575331498
"LZ_CPS","03","Wednesday",7,1.39889216735188
"LZ_CPS","03","Wednesday",8,1.21733897822786
"LZ_CPS","03","Wednesday",9,1.03767059368284
"LZ_CPS","03","Wednesday",10,1.02597011850403
"LZ_CPS","03","Wednesday",11,1.033998896451
"LZ_CPS","03","Wednesday",12,1.00937404701608
"LZ_CPS","03","Wednesday",13,1.03265260746599
"LZ_CPS","03","Wednesday",14,1.1488740638447
"LZ_CPS","03","Wednesday",15,1.1199166116762
"LZ_CPS","03","Wednesday",16,1.18488117469833
"LZ_CPS","03","Wednesday",17,1.2381697405232
"LZ_CPS","03","Wednesday",18,1.1488251078816
"LZ_CPS","03","Wednesday",19,1.34048770338398
"LZ_CPS","03","Wednesday",20,1.2664907651715
"LZ_CPS","03","Wednesday",21,1.17506550409853
"LZ_CPS","03","Wednesday",22,0.944776653717134
"LZ_CPS","03","Wednesday",23,0.869017300833373
"LZ_CPS","03","Wednesday",24,0.768731010440879
"LZ_CPS","04","Friday",1,0.708534078416814
"LZ_CPS","04","Friday",2,0.618844345904389
"LZ_CPS","04","Friday",3,0.564472722149608
"LZ_CPS","04","Friday",4,0.556846380006972
"LZ_CPS","04","Friday",5,0.598112542021495
"LZ_CPS","04","Friday",6,0.744074313644633
